,Dataset Name,"Gurobi_warm_rand batch_size=256, learning_rate=0.001, momentum=0.5, gamma=500, gamma_prime=1,  terms=three with random sample rate of 0.3 Solution Size","Gurobi_warm_rand batch_size=256, learning_rate=0.001, momentum=0.5, gamma=500, gamma_prime=1,  terms=three with random sample rate of 0.3 Solution Size","Gurobi_warm_rand batch_size=256, learning_rate=0.001, momentum=0.5, gamma=500, gamma_prime=1,  terms=three with random sample rate of 0.3 Solution Size","Gurobi_warm_rand batch_size=256, learning_rate=0.001, momentum=0.5, gamma=500, gamma_prime=1,  terms=three with random sample rate of 0.3 Solution Size","Gurobi_warm_rand batch_size=256, learning_rate=0.001, momentum=0.5, gamma=500, gamma_prime=1,  terms=three with random sample rate of 0.3 Solution Size","Gurobi_warm_rand batch_size=256, learning_rate=0.001, momentum=0.5, gamma=500, gamma_prime=1,  terms=three with random sample rate of 0.3 Solution Size","Gurobi_warm_rand batch_size=256, learning_rate=0.001, momentum=0.5, gamma=500, gamma_prime=1,  terms=three with random sample rate of 0.3 Solution Size","Gurobi_warm_rand batch_size=256, learning_rate=0.001, momentum=0.5, gamma=500, gamma_prime=1,  terms=three with random sample rate of 0.3 Solution Size","Gurobi_warm_rand batch_size=256, learning_rate=0.001, momentum=0.5, gamma=500, gamma_prime=1,  terms=three with random sample rate of 0.3 Solution Size","Gurobi_warm_rand batch_size=256, learning_rate=0.001, momentum=0.5, gamma=500, gamma_prime=1,  terms=three with random sample rate of 0.3 Solution Size","Gurobi_warm_rand batch_size=256, learning_rate=0.001, momentum=0.5, gamma=500, gamma_prime=1,  terms=three with random sample rate of 0.3 Solution Time","Gurobi_warm_rand batch_size=256, learning_rate=0.001, momentum=0.5, gamma=500, gamma_prime=1,  terms=three with random sample rate of 0.3 Solution Time","Gurobi_warm_rand batch_size=256, learning_rate=0.001, momentum=0.5, gamma=500, gamma_prime=1,  terms=three with random sample rate of 0.3 Solution Time","Gurobi_warm_rand batch_size=256, learning_rate=0.001, momentum=0.5, gamma=500, gamma_prime=1,  terms=three with random sample rate of 0.3 Solution Time","Gurobi_warm_rand batch_size=256, learning_rate=0.001, momentum=0.5, gamma=500, gamma_prime=1,  terms=three with random sample rate of 0.3 Solution Time","Gurobi_warm_rand batch_size=256, learning_rate=0.001, momentum=0.5, gamma=500, gamma_prime=1,  terms=three with random sample rate of 0.3 Solution Time","Gurobi_warm_rand batch_size=256, learning_rate=0.001, momentum=0.5, gamma=500, gamma_prime=1,  terms=three with random sample rate of 0.3 Solution Time","Gurobi_warm_rand batch_size=256, learning_rate=0.001, momentum=0.5, gamma=500, gamma_prime=1,  terms=three with random sample rate of 0.3 Solution Time","Gurobi_warm_rand batch_size=256, learning_rate=0.001, momentum=0.5, gamma=500, gamma_prime=1,  terms=three with random sample rate of 0.3 Solution Time","Gurobi_warm_rand batch_size=256, learning_rate=0.001, momentum=0.5, gamma=500, gamma_prime=1,  terms=three with random sample rate of 0.3 Solution Time"
95,ER_700_800_0.15_20,40,40,42,41,40,42,40,41,40,41,30.051006078720093,30.32183599472046,30.391009092330933,30.759648084640503,30.453747987747192,30.557143926620483,30.220427989959717,30.259565830230713,30.205416917800903,30.46807312965393
96,ER_700_800_0.2_31,32,32,32,32,31,32,31,31,32,33,30.031868934631348,30.027660131454468,30.02928614616394,30.031643867492676,30.037885904312134,30.029582977294922,30.03039002418518,30.032687187194824,30.029813051223755,30.035328149795532
97,ER_700_800_0.2_21,33,32,31,32,32,32,33,32,32,31,30.326396942138672,30.634639024734497,30.64375400543213,30.34854793548584,30.53947401046753,30.602365970611572,30.69514012336731,30.457835912704468,30.521234035491943,30.30439591407776
98,ER_700_800_0.2_5,31,31,30,31,31,31,31,30,31,30,30.299247980117798,30.045871019363403,30.42027997970581,30.126519918441772,30.116897106170654,30.36100196838379,30.34619688987732,30.551801204681396,30.282958030700684,30.230911016464233
99,ER_700_800_0.2_28,31,31,30,31,30,30,31,31,31,30,30.51694893836975,30.211232900619507,30.311651945114136,30.481351852416992,30.605142831802368,30.623945951461792,30.777400970458984,30.608919143676758,30.425692081451416,30.550163984298706
100,ER_700_800_0.2_17,30,30,32,31,30,31,30,30,31,30,30.469677925109863,30.29107117652893,30.4392409324646,30.313482999801636,30.667871952056885,30.62217092514038,30.43670082092285,30.48024320602417,30.66784906387329,30.24541711807251
101,ER_700_800_0.2_29,29,30,32,30,30,30,31,31,31,30,30.035456895828247,30.033899068832397,30.026583194732666,30.03335189819336,30.02730894088745,30.02444291114807,30.032541036605835,30.033063173294067,30.031277179718018,30.03002905845642
102,ER_700_800_0.2_16,31,31,33,31,30,31,31,32,32,30,30.179206132888794,30.24714207649231,30.477284908294678,30.06923484802246,30.51107692718506,30.467745065689087,30.361040115356445,30.047425985336304,30.401417016983032,30.358010053634644
103,ER_700_800_0.2_20,31,31,32,31,30,31,31,31,31,33,30.55533504486084,30.3494770526886,30.38835597038269,30.550819158554077,30.375731945037842,30.212316036224365,30.588248014450073,30.528838872909546,30.33493399620056,30.27101182937622
104,ER_700_800_0.2_30,31,31,31,32,31,31,32,30,31,31,30.381283044815063,30.676570892333984,30.220857858657837,30.402776956558228,30.61933398246765,30.67116904258728,30.40728497505188,30.340272903442383,30.272608995437622,30.311036109924316
105,ER_700_800_0.2_4,32,34,33,32,32,32,32,33,32,32,30.213393926620483,30.157026052474976,30.038299083709717,30.406816959381104,30.035637140274048,30.039069175720215,30.35000205039978,30.487785816192627,30.12038516998291,30.07384204864502
106,ER_700_800_0.2_14,31,32,33,32,32,32,32,32,32,31,30.02903389930725,30.030092000961304,30.03047800064087,30.021642208099365,30.02689290046692,30.0225830078125,30.032402992248535,30.02683997154236,30.660799026489258,30.046340942382812
107,ER_700_800_0.2_6,31,31,30,31,32,31,31,32,31,30,30.10836410522461,30.36155390739441,30.46903395652771,30.462183952331543,30.47950005531311,30.42616295814514,30.244624137878418,30.293800830841064,30.522658824920654,30.28870987892151
108,ER_700_800_0.2_22,32,32,31,32,32,31,32,32,32,32,30.384961128234863,30.4604389667511,30.39373207092285,30.620098114013672,30.52189588546753,30.222639083862305,30.204787015914917,30.286750078201294,30.254971027374268,30.55441379547119
109,ER_700_800_0.2_7,30,30,31,31,30,31,30,30,31,31,30.327854871749878,30.69121503829956,30.785369157791138,30.238420009613037,30.0266330242157,30.033536911010742,30.02970004081726,30.03221106529236,30.02955985069275,30.053257942199707
110,ER_700_800_0.2_23,32,33,31,32,33,33,32,31,32,32,30.486590147018433,30.34574007987976,30.462255001068115,30.54414701461792,30.37896203994751,30.518208980560303,30.447443962097168,30.596575021743774,30.32155203819275,30.25921392440796
111,ER_700_800_0.2_15,32,32,31,31,32,32,32,32,32,32,30.225018978118896,30.33292007446289,30.563025951385498,30.55546808242798,30.313052892684937,30.26315402984619,30.462599992752075,30.216915130615234,30.534708976745605,31.81948709487915
112,ER_700_800_0.2_10,31,31,31,31,33,31,32,32,31,31,30.0344181060791,30.49873113632202,30.181613206863403,30.102859020233154,30.18521285057068,30.13456106185913,30.204319953918457,30.11451005935669,30.064421892166138,30.43841791152954
113,ER_700_800_0.2_19,30,31,31,30,31,32,31,33,30,32,30.45806908607483,30.496558904647827,30.30515694618225,30.314532041549683,30.16151714324951,30.16834783554077,30.18675684928894,30.117257118225098,30.02833104133606,30.052011013031006
114,ER_700_800_0.2_26,32,30,31,31,31,31,31,31,30,32,30.356966018676758,30.344542980194092,30.193675994873047,30.027958154678345,30.032081842422485,30.034626007080078,30.10026216506958,30.119161128997803,30.030558109283447,30.03341007232666
115,ER_700_800_0.2_2,31,30,32,30,31,31,31,31,31,31,30.463151931762695,30.027585983276367,30.570584058761597,30.235066890716553,30.158715963363647,30.384910106658936,30.404796838760376,30.14912986755371,30.214330911636353,30.49391508102417
116,ER_700_800_0.2_18,32,33,32,32,32,32,32,32,32,32,30.424872159957886,30.02924394607544,30.027117013931274,30.26037311553955,30.750089168548584,30.025619983673096,30.029655933380127,30.04652190208435,30.028270959854126,30.03765082359314
117,ER_700_800_0.2_27,31,32,33,32,34,29,30,33,33,31,30.19884490966797,30.22234606742859,30.547729015350342,30.478601932525635,30.23808217048645,30.224740982055664,30.203768014907837,30.28384017944336,30.189391136169434,30.394043922424316
118,ER_700_800_0.2_3,32,31,30,31,32,32,32,31,31,31,30.44846487045288,30.403076887130737,30.20356297492981,30.906606912612915,30.343336820602417,30.34819197654724,30.390367031097412,30.420286178588867,30.38652515411377,30.684079885482788
119,ER_700_800_0.2_11,31,31,31,31,30,31,30,31,30,31,30.036409854888916,30.022552013397217,30.027008056640625,30.02665400505066,30.025668144226074,30.03226900100708,30.028223037719727,30.03791308403015,30.03504705429077,30.0461208820343
120,ER_700_800_0.2_1,31,32,31,31,32,32,31,32,31,32,30.025617122650146,30.027078866958618,30.031627893447876,30.03503704071045,30.031661987304688,30.356339931488037,30.028701066970825,30.747654914855957,30.676773071289062,30.04172110557556
121,ER_700_800_0.2_25,32,31,32,31,32,31,31,32,32,31,30.41832995414734,30.360744953155518,30.517529010772705,30.40127396583557,30.619508981704712,30.89777898788452,30.5809588432312,30.264147996902466,30.219818115234375,30.555691957473755
122,ER_700_800_0.2_13,32,31,31,32,31,31,30,31,32,32,30.506323099136353,30.231513023376465,30.282504081726074,30.059602975845337,30.206083059310913,30.062281847000122,30.02627396583557,30.536921977996826,30.05734896659851,30.445378065109253
123,ER_700_800_0.2_8,30,31,31,31,31,31,31,31,31,31,30.035850048065186,30.035762071609497,30.028684854507446,30.032846927642822,30.039286136627197,30.03920817375183,30.025204181671143,30.039799213409424,30.038290977478027,30.03019905090332
124,ER_700_800_0.2_12,30,30,31,31,30,32,31,32,29,31,30.29049515724182,30.26441216468811,30.38384485244751,30.44455909729004,30.12971782684326,30.224846124649048,30.11534595489502,30.241007089614868,30.06888198852539,30.040494918823242
125,ER_700_800_0.2_9,32,32,31,31,31,31,30,30,32,30,30.253434896469116,30.24340009689331,30.22402286529541,30.42800998687744,30.190048933029175,30.302250862121582,30.278138875961304,30.449846982955933,30.36936902999878,30.2031729221344
126,ER_700_800_0.2_0,30,32,30,33,31,31,32,31,32,32,30.441169023513794,31.224073886871338,30.617507934570312,30.12329602241516,30.38974404335022,30.26124596595764,30.03309988975525,30.12214493751526,30.216556072235107,30.532964944839478
127,ER_700_800_0.2_24,30,31,29,30,30,30,31,29,32,28,30.038797855377197,30.02752184867859,30.029470920562744,30.03051209449768,30.03851580619812,30.02994203567505,30.03785490989685,30.028782844543457,30.030987977981567,30.91193699836731
