,Dataset Name,"Gurobi_warm_rand batch_size=256, learning_rate=0.001, momentum=0.5, gamma=500, gamma_prime=1,  terms=three with random sample rate of 0.25 Solution Size","Gurobi_warm_rand batch_size=256, learning_rate=0.001, momentum=0.5, gamma=500, gamma_prime=1,  terms=three with random sample rate of 0.25 Solution Size","Gurobi_warm_rand batch_size=256, learning_rate=0.001, momentum=0.5, gamma=500, gamma_prime=1,  terms=three with random sample rate of 0.25 Solution Size","Gurobi_warm_rand batch_size=256, learning_rate=0.001, momentum=0.5, gamma=500, gamma_prime=1,  terms=three with random sample rate of 0.25 Solution Size","Gurobi_warm_rand batch_size=256, learning_rate=0.001, momentum=0.5, gamma=500, gamma_prime=1,  terms=three with random sample rate of 0.25 Solution Size","Gurobi_warm_rand batch_size=256, learning_rate=0.001, momentum=0.5, gamma=500, gamma_prime=1,  terms=three with random sample rate of 0.25 Solution Size","Gurobi_warm_rand batch_size=256, learning_rate=0.001, momentum=0.5, gamma=500, gamma_prime=1,  terms=three with random sample rate of 0.25 Solution Size","Gurobi_warm_rand batch_size=256, learning_rate=0.001, momentum=0.5, gamma=500, gamma_prime=1,  terms=three with random sample rate of 0.25 Solution Size","Gurobi_warm_rand batch_size=256, learning_rate=0.001, momentum=0.5, gamma=500, gamma_prime=1,  terms=three with random sample rate of 0.25 Solution Size","Gurobi_warm_rand batch_size=256, learning_rate=0.001, momentum=0.5, gamma=500, gamma_prime=1,  terms=three with random sample rate of 0.25 Solution Size","Gurobi_warm_rand batch_size=256, learning_rate=0.001, momentum=0.5, gamma=500, gamma_prime=1,  terms=three with random sample rate of 0.25 Solution Time","Gurobi_warm_rand batch_size=256, learning_rate=0.001, momentum=0.5, gamma=500, gamma_prime=1,  terms=three with random sample rate of 0.25 Solution Time","Gurobi_warm_rand batch_size=256, learning_rate=0.001, momentum=0.5, gamma=500, gamma_prime=1,  terms=three with random sample rate of 0.25 Solution Time","Gurobi_warm_rand batch_size=256, learning_rate=0.001, momentum=0.5, gamma=500, gamma_prime=1,  terms=three with random sample rate of 0.25 Solution Time","Gurobi_warm_rand batch_size=256, learning_rate=0.001, momentum=0.5, gamma=500, gamma_prime=1,  terms=three with random sample rate of 0.25 Solution Time","Gurobi_warm_rand batch_size=256, learning_rate=0.001, momentum=0.5, gamma=500, gamma_prime=1,  terms=three with random sample rate of 0.25 Solution Time","Gurobi_warm_rand batch_size=256, learning_rate=0.001, momentum=0.5, gamma=500, gamma_prime=1,  terms=three with random sample rate of 0.25 Solution Time","Gurobi_warm_rand batch_size=256, learning_rate=0.001, momentum=0.5, gamma=500, gamma_prime=1,  terms=three with random sample rate of 0.25 Solution Time","Gurobi_warm_rand batch_size=256, learning_rate=0.001, momentum=0.5, gamma=500, gamma_prime=1,  terms=three with random sample rate of 0.25 Solution Time","Gurobi_warm_rand batch_size=256, learning_rate=0.001, momentum=0.5, gamma=500, gamma_prime=1,  terms=three with random sample rate of 0.25 Solution Time"
95,ER_700_800_0.15_20,39,42,41,41,40,40,41,41,40,42,30.44949698448181,30.25765299797058,30.579717874526978,30.506305932998657,30.37473487854004,30.342490911483765,30.47197699546814,30.513620853424072,30.544740200042725,30.628062963485718
96,ER_700_800_0.2_31,32,31,31,32,33,32,33,32,31,32,30.0363609790802,30.03675079345703,30.056851148605347,30.038349866867065,30.04002809524536,30.03646206855774,30.031919956207275,30.024404048919678,30.0331130027771,30.03902792930603
97,ER_700_800_0.2_21,32,32,31,33,33,32,32,33,31,33,30.405874013900757,30.40312910079956,30.368851900100708,30.447744131088257,30.291659116744995,30.208735942840576,30.587761878967285,30.415257930755615,30.394824981689453,30.10713791847229
98,ER_700_800_0.2_5,31,31,31,31,31,31,31,31,32,31,30.08455514907837,30.024767875671387,30.20227313041687,30.376128911972046,30.157912015914917,30.284183025360107,30.29364013671875,30.509584188461304,30.208746910095215,30.469932079315186
99,ER_700_800_0.2_28,31,31,30,30,32,31,31,30,31,31,30.21908187866211,30.520682096481323,30.25521206855774,30.351344108581543,30.458502054214478,30.520951986312866,30.215676069259644,30.53456401824951,30.366533041000366,30.559288024902344
100,ER_700_800_0.2_17,31,31,31,31,30,30,32,31,31,30,30.381356954574585,30.46221899986267,30.31137704849243,30.484318017959595,30.347601890563965,30.235004901885986,30.382611989974976,30.254603147506714,30.206204891204834,30.351444959640503
101,ER_700_800_0.2_29,31,32,31,32,30,32,31,31,30,30,30.024319171905518,30.027783155441284,30.027812957763672,30.02495002746582,30.025542974472046,30.0350661277771,30.02063512802124,30.023136854171753,30.02992606163025,30.02372908592224
102,ER_700_800_0.2_16,32,31,32,33,32,31,32,32,31,31,30.04812502861023,30.024817943572998,30.15456509590149,30.022462844848633,30.0293550491333,30.230145931243896,30.472541093826294,30.176164865493774,30.136611938476562,30.193962812423706
103,ER_700_800_0.2_20,31,31,32,31,31,32,33,31,31,32,30.323704957962036,30.347565174102783,30.181738138198853,30.285990953445435,30.326297998428345,30.320042848587036,30.31198000907898,30.464725971221924,30.394286155700684,30.480726957321167
104,ER_700_800_0.2_30,31,31,32,31,31,31,31,31,32,31,30.55621314048767,30.596714973449707,30.27576208114624,30.38294792175293,30.245288848876953,30.493830919265747,30.45241403579712,30.538649082183838,30.434955835342407,30.212097883224487
105,ER_700_800_0.2_4,33,32,32,32,32,31,32,32,32,32,30.2206609249115,30.123613119125366,30.028964042663574,30.02697992324829,30.42169713973999,30.39693284034729,30.02242112159729,30.025120973587036,30.03383708000183,30.061815977096558
106,ER_700_800_0.2_14,32,32,32,32,31,32,31,30,32,32,30.025686979293823,30.027289152145386,30.03241991996765,30.02657389640808,30.02733087539673,30.02368402481079,30.022173166275024,30.026038885116577,30.025415897369385,30.214611053466797
107,ER_700_800_0.2_6,30,31,31,33,31,31,32,31,31,32,30.242570161819458,30.355618000030518,30.328316926956177,30.183141946792603,30.223294973373413,30.58741283416748,30.37438702583313,30.53122091293335,30.49108910560608,30.31479001045227
108,ER_700_800_0.2_22,32,33,32,31,32,32,32,32,32,31,30.37717914581299,30.19127893447876,30.420187950134277,30.35403800010681,30.51458978652954,30.382115840911865,30.32029104232788,30.216541051864624,30.542912006378174,30.144340991973877
109,ER_700_800_0.2_7,30,30,31,31,32,31,30,30,30,30,30.027443170547485,30.380664110183716,30.030761003494263,30.03822898864746,30.558436155319214,30.04128408432007,30.02803111076355,30.06160807609558,30.4342520236969,30.160645961761475
110,ER_700_800_0.2_23,32,32,32,32,33,33,31,34,32,32,30.475869178771973,30.5452561378479,30.226313829421997,30.54102897644043,30.340392112731934,30.54443597793579,30.578934907913208,30.526724100112915,30.479267120361328,30.597347021102905
111,ER_700_800_0.2_15,32,32,31,33,33,31,31,33,32,32,30.23294186592102,30.245421886444092,30.1435968875885,30.02183508872986,30.220181941986084,30.155286073684692,30.224727869033813,30.37333393096924,30.420448064804077,30.27043080329895
112,ER_700_800_0.2_10,31,31,31,33,32,32,31,32,32,30,30.342984914779663,30.22283697128296,30.05333399772644,30.025373935699463,30.3072669506073,30.02662682533264,30.027292013168335,30.04314088821411,30.321824073791504,30.029529094696045
113,ER_700_800_0.2_19,31,31,31,31,33,31,31,31,32,30,30.02458691596985,30.30753803253174,30.180054187774658,30.319241046905518,30.44714903831482,30.26459813117981,30.025327920913696,30.027096033096313,30.048728942871094,30.024128913879395
114,ER_700_800_0.2_26,32,30,32,32,30,31,32,31,30,31,30.133413076400757,30.325844049453735,30.09237289428711,30.3371160030365,30.02721405029297,30.02491593360901,30.023087978363037,30.02678894996643,30.029932022094727,30.038706064224243
115,ER_700_800_0.2_2,31,31,30,31,32,33,32,31,31,31,30.377676963806152,30.437764883041382,30.22800302505493,30.500447034835815,30.64709496498108,30.187105894088745,30.65082097053528,30.57492685317993,30.644078969955444,30.031458854675293
116,ER_700_800_0.2_18,32,32,32,32,32,31,32,31,32,32,30.035576105117798,30.024747133255005,30.025223970413208,30.02485203742981,30.023070096969604,30.033540964126587,30.025243997573853,30.03900384902954,30.03498888015747,30.02563500404358
117,ER_700_800_0.2_27,31,34,33,33,32,33,33,34,32,31,30.253230094909668,30.028501987457275,30.239492893218994,30.025236129760742,30.275815963745117,30.16430902481079,30.07789182662964,30.18073797225952,30.156861066818237,30.372212886810303
118,ER_700_800_0.2_3,32,31,32,32,32,31,30,31,31,31,30.240737915039062,30.56116509437561,30.578092098236084,30.445104122161865,30.414597988128662,30.497062921524048,30.501774072647095,30.694061994552612,30.4708309173584,30.43384099006653
119,ER_700_800_0.2_11,30,31,31,30,32,31,30,31,32,30,30.0225350856781,30.021074056625366,30.025235891342163,30.021281957626343,30.05489420890808,30.024933099746704,30.045459032058716,30.029937982559204,30.050774097442627,30.027585983276367
120,ER_700_800_0.2_1,31,32,33,32,32,32,32,33,31,31,30.083528995513916,30.02669596672058,30.02841091156006,30.022096872329712,30.62588906288147,30.021753072738647,30.52412700653076,30.4122531414032,30.541611194610596,30.671092987060547
121,ER_700_800_0.2_25,31,32,32,30,31,31,31,32,31,33,30.223721027374268,30.571566820144653,30.258782863616943,30.09299111366272,30.073354959487915,30.28971815109253,30.53224205970764,30.04865789413452,30.026554822921753,30.234362840652466
122,ER_700_800_0.2_13,32,32,31,30,31,31,31,32,31,31,30.20625400543213,30.367264986038208,30.498210906982422,30.515915870666504,30.21665120124817,30.17746591567993,30.20994520187378,30.23021697998047,30.486902952194214,30.50704002380371
123,ER_700_800_0.2_8,31,30,31,31,31,31,32,31,31,32,30.15852403640747,30.020108938217163,30.027822017669678,30.029308080673218,30.030248880386353,30.021618127822876,30.0211980342865,30.027363061904907,30.187220096588135,30.023157119750977
124,ER_700_800_0.2_12,31,30,33,30,31,30,30,30,30,31,30.199333906173706,30.286603927612305,30.024609088897705,30.186999082565308,30.27935290336609,30.283392906188965,30.098356008529663,30.024765968322754,30.026304960250854,30.023373126983643
125,ER_700_800_0.2_9,32,30,31,32,31,34,31,32,32,30,30.023108959197998,30.028027057647705,30.024990797042847,30.019317865371704,30.042420148849487,30.020702123641968,30.02592921257019,30.15779399871826,30.138020038604736,30.02346110343933
126,ER_700_800_0.2_0,32,32,32,31,31,31,32,31,31,31,30.18224811553955,30.023655891418457,30.439486980438232,30.066671133041382,30.022398948669434,30.07613515853882,30.022908926010132,30.0254909992218,30.02338409423828,30.221415996551514
127,ER_700_800_0.2_24,31,29,31,32,30,30,30,31,31,30,30.026859998703003,30.0242919921875,30.021968126296997,30.026846885681152,30.024837017059326,30.02244997024536,30.027185916900635,30.026700973510742,30.026407957077026,30.02086091041565
